Cluster Labels,Location,Avg Price,Latitude,Longitude,Profile Score,Profile
1,"STOCKPORT, GREATER MANCHESTER",207473,53.41063159999999,-2.1575332,2.2,SDMLA
1,"STOCKTON-ON-TEES, COUNTY DURHAM",174010,54.5704551,-1.3289821,2.0,SDLA
1,"STOCKTON-ON-TEES, DARLINGTON",247098,54.52361,-1.559458,2.2,SDMLA
0,"STOCKTON-ON-TEES, MIDDLESBROUGH",430500,54.574227,-1.234956,2.2,SDMLA
1,"STOCKTON-ON-TEES, REDCAR AND CLEVELAND",140000,54.5704551,-1.3289821,2.0,SDLA
1,"STOCKTON-ON-TEES, STOCKTON-ON-TEES",157260,54.5704551,-1.3289821,2.0,SDLA
1,"STOKE-ON-TRENT, CHESHIRE EAST",203537,53.002668,-2.179404,2.3333333333333335,STDMLA
3,"STOKE-ON-TRENT, CHESHIRE WEST AND CHESTER",200000,53.2564316,-2.8658669,3.0,SD
1,"STOKE-ON-TRENT, STAFFORDSHIRE",173316,53.002668,-2.179404,2.3333333333333335,STDMLA
1,"STOKE-ON-TRENT, STOKE-ON-TRENT",124411,53.002668,-2.179404,2.3333333333333335,STDMLA
1,"STONE, KENT",332833,51.4464128,0.2640024,2.0,SDLA
1,"STONE, STAFFORDSHIRE",212659,52.907932,-2.144045,2.0,MA
0,"STONE, STOKE-ON-TRENT",420000,52.907932,-2.144045,2.0,MA
3,"STONEHOUSE, GLOUCESTERSHIRE",239475,51.74388099999999,-2.279028,3.0,S
3,"STONEHOUSE, GREATER MANCHESTER",321995,53.48028919999999,-2.2398078,2.3333333333333335,STDMLA
3,"STOURBRIDGE, STAFFORDSHIRE",294883,52.456891,-2.148731,2.6,WSDLA
3,"STOURBRIDGE, WEST MIDLANDS",191162,52.456891,-2.148731,2.6,WSDLA
3,"STOURBRIDGE, WORCESTERSHIRE",344670,52.456891,-2.148731,2.6,WSDLA
1,"STOURPORT-ON-SEVERN, WORCESTERSHIRE",186246,52.3417839,-2.277593,1.0,L
1,"STOWMARKET, NORFOLK",179000,52.188902,0.9977119999999999,2.3333333333333335,TDL
1,"STOWMARKET, SUFFOLK",229526,52.188902,0.9977119999999999,2.3333333333333335,TDL
3,"STRATFORD-UPON-AVON, WARWICKSHIRE",321951,52.19173,-1.708298,2.6,WTMLA
3,"STRATFORD-UPON-AVON, WEST MIDLANDS",229995,52.1896804,-1.7008935,2.6,WTMLA
0,"STRATFORD-UPON-AVON, WORCESTERSHIRE",413009,52.19173,-1.708298,2.6,WTMLA
1,"STREET, SOMERSET",207436,51.124679,-2.742919,2.2,STMLA
3,"STROUD, GLOUCESTERSHIRE",278722,51.745734,-2.217758,3.0,WSTA
3,"STROUD, SOUTH GLOUCESTERSHIRE",245000,51.7491138,-2.2287571,3.0,WSTA
1,"STUDLEY, WARWICKSHIRE",228774,52.270696,-1.893509,2.0,MA
1,"STUDLEY, WORCESTERSHIRE",309785,52.270696,-1.893509,2.0,MA
0,"SUDBURY, ESSEX",371843,52.041047,0.726706,3.0,WSTA
3,"SUDBURY, SUFFOLK",257730,52.041047,0.726706,3.0,WSTA
0,"SUNBURY-ON-THAMES, SURREY",387753,51.4191935,-0.4191503,2.6666666666666665,WSTDLA
1,"SUNDERLAND, TYNE AND WEAR",144613,54.906869,-1.383801,2.0,SDLA
0,"SURBITON, GREATER LONDON",438991,51.39400999999999,-0.302662,2.6,WSDLA
0,"SURBITON, SURREY",647041,51.39400999999999,-0.302662,2.6,WSDLA
0,"SUTTON COLDFIELD, STAFFORDSHIRE",572944,52.57038499999999,-1.824042,3.0,WSA
3,"SUTTON COLDFIELD, WARWICKSHIRE",320703,52.57038499999999,-1.824042,3.0,WSA
3,"SUTTON COLDFIELD, WEST MIDLANDS",269573,52.57038499999999,-1.824042,3.0,WSA
3,"SUTTON, GREATER LONDON",343706,51.3614279,-0.193961,3.0,WSDML
0,"SUTTON, SURREY",734844,51.3614279,-0.193961,3.0,WSDML
1,"SUTTON-IN-ASHFIELD, NOTTINGHAMSHIRE",130860,53.126933,-1.262504,2.0,DMLA
1,"SWADLINCOTE, DERBYSHIRE",160898,52.771318,-1.554997,2.0,SMLA
1,"SWADLINCOTE, LEICESTER",140000,52.7700523,-1.5509161,2.0,SMLA
1,"SWADLINCOTE, LEICESTERSHIRE",197304,52.771318,-1.554997,2.0,SMLA
3,"SWADLINCOTE, NORTHAMPTONSHIRE",330000,52.27299439999999,-0.8755514999999999,3.0,WDMA
3,"SWAFFHAM, NORFOLK",193137,52.64746599999999,0.687481,3.0,D
1,"SWANLEY, GREATER LONDON",366125,51.396531,0.177326,2.0,DA
1,"SWANLEY, KENT",276475,51.396531,0.177326,2.0,DA
3,"SWANSCOMBE, KENT",269071,51.4452254,0.3031822,3.0,SD
1,"SWANSEA, CARMARTHENSHIRE",153122,51.62144,-3.943645999999999,2.2,STMLA
1,"SWANSEA, NEATH PORT TALBOT",142777,51.62144,-3.943645999999999,2.2,STMLA
1,"SWANSEA, NEWPORT",269995,51.61999900000001,-3.938137,2.2,STMLA
1,"SWANSEA, RHONDDA CYNON TAFF",153995,51.62144,-3.943645999999999,2.2,STMLA
1,"SWANSEA, SWANSEA",164287,51.62144,-3.943645999999999,2.2,STMLA
3,"SWINDON, GLOUCESTERSHIRE",310666,51.922814,-2.096331,2.6,WSTLA
3,"SWINDON, OXFORDSHIRE",336601,51.560679,-1.81738,2.6666666666666665,WSDMLA
3,"SWINDON, SWINDON",202681,51.55577390000001,-1.7797176,2.6,WSDLA
3,"SWINDON, WILTSHIRE",265773,51.55577390000001,-1.7797176,2.6,WSDLA
3,"TADCASTER, NORTH YORKSHIRE",245156,53.883551,-1.260889,3.0,S
3,"TADCASTER, WEST YORKSHIRE",340000,53.883551,-1.260889,3.0,S
3,"TADCASTER, YORK",215000,53.883551,-1.260889,3.0,S
3,"TADLEY, HAMPSHIRE",320687,51.343801,-1.132169,3.0,S
3,"TADLEY, WEST BERKSHIRE",266712,51.343801,-1.132169,3.0,S
2,"TADWORTH, SURREY",461459,51.2914048,-0.2363114,4.0,WD
1,"TAMWORTH, STAFFORDSHIRE",182444,52.633584,-1.691032,2.2,SDMLA
1,"TAMWORTH, WARWICKSHIRE",177700,52.633584,-1.691032,2.2,SDMLA
3,"TAUNTON, BATH AND NORTH EAST SOMERSET",272055,51.015344,-3.106849,2.3333333333333335,STDMLA
3,"TAUNTON, CORNWALL",85000,50.9915843,-3.0935959,2.6,STDML
0,"TAUNTON, DEVON",429333,51.015344,-3.106849,2.3333333333333335,STDMLA
1,"TAUNTON, SOMERSET",232888,51.015344,-3.106849,2.3333333333333335,STDMLA
1,"TAVISTOCK, DEVON",250275,50.5511229,-4.141654,2.0,ML
0,"TEDDINGTON, GREATER LONDON",541688,51.426799,-0.331342,2.6,WSDLA
1,"TEIGNMOUTH, DEVON",256483,50.54703300000001,-3.496688,2.0,ML
1,"TELFORD, SHROPSHIRE",241175,52.6775873,-2.4672611,2.2,SDMLA
3,"TENBY, PEMBROKESHIRE",227111,51.672738,-4.703579,3.0,S
2,"TENTERDEN, KENT",359309,51.069358,0.689122,4.0,WT
3,"TETBURY, GLOUCESTERSHIRE",330175,51.639295,-2.15818,3.0,T
0,"TETBURY, WILTSHIRE",925000,51.639295,-2.15818,3.0,T
1,"TEWKESBURY, GLOUCESTERSHIRE",212059,51.992265,-2.15796,2.0,MA
1,"TEWKESBURY, WORCESTERSHIRE",343073,51.992265,-2.15796,2.0,MA
2,"THAME, BUCKINGHAMSHIRE",749983,51.746997,-0.9741879999999999,4.0,WS
2,"THAME, OXFORDSHIRE",374692,51.746997,-0.9741879999999999,4.0,WS
2,"THAMES DITTON, SURREY",562177,51.389686,-0.339189,3.6666666666666665,WST
2,"THATCHAM, HAMPSHIRE",493439,51.3668588,-1.2716171,5.0,W
2,"THATCHAM, WEST BERKSHIRE",309052,51.40580500000001,-1.266468,4.0,WT
1,"THETFORD, NORFOLK",192657,52.412856,0.751657,2.0,STLA
1,"THETFORD, SUFFOLK",261903,52.412856,0.751657,2.0,STLA
1,"THIRSK, NORTH YORKSHIRE",236559,54.233849,-1.341377,1.6666666666666667,TLA
1,"THIRSK, YORK",207500,54.2280503,-1.3750142,1.6666666666666667,TLA
3,"THORNTON HEATH, GREATER LONDON",283235,51.396747,-0.105523,2.6666666666666665,WSTDLA
1,"THORNTON-CLEVELEYS, BLACKPOOL",122744,53.8175053,-3.0356748,2.0,SDLA
1,"THORNTON-CLEVELEYS, LANCASHIRE",143364,53.873712,-3.0213709,1.6666666666666667,MLA
1,"TIDWORTH, HAMPSHIRE",244421,51.24144889999999,-1.6644823,2.0,TL
1,"TIDWORTH, WILTSHIRE",190443,51.24144889999999,-1.6644823,2.0,TL
1,"TILBURY, THURROCK",194013,51.463024,0.360498,2.0,DMLA
1,"TIPTON, WEST MIDLANDS",128098,52.52625,-2.066058,1.6666666666666667,DLA
3,"TIVERTON, DEVON",227547,50.902049,-3.491207,3.0,TM
3,"TIVERTON, SOMERSET",165000,50.902049,-3.491207,3.0,TM
1,"TODMORDEN, GREATER MANCHESTER",258500,53.71387379999999,-2.0993561,2.0,ML
1,"TODMORDEN, WEST YORKSHIRE",152907,53.716344,-2.0987969,2.0,ML
3,"TONBRIDGE, KENT",355268,51.195043,0.27568,3.0,WSL
1,"TONYPANDY, RHONDDA CYNON TAFF",97236,51.62435199999999,-3.458067,1.6666666666666667,DLA
1,"TORPOINT, CORNWALL",211522,50.37529,-4.194344,1.6666666666666667,SLA
1,"TORQUAY, CITY OF PLYMOUTH",182000,50.4619209,-3.525315,2.3333333333333335,SDL
0,"TORQUAY, DEVON",474208,50.4619209,-3.525315,2.3333333333333335,SDL
1,"TORQUAY, TORBAY",199452,50.4619209,-3.525315,2.3333333333333335,SDL
1,"TORRINGTON, DEVON",198529,50.9546459,-4.135998,1.0,L
3,"TOTNES, DEVON",306447,50.433741,-3.685797,3.0,M
3,"TOTNES, TORBAY",300000,50.433741,-3.685797,3.0,M
3,"TOWCESTER, NORTHAMPTONSHIRE",307380,52.135107,-0.9896879999999999,3.0,WTA
1,"TREDEGAR, BLAENAU GWENT",125299,51.772619,-3.246775,2.0,TMLA
1,"TREORCHY, CARDIFF",62000,51.6622181,-3.5110418,1.0,L
1,"TREORCHY, RHONDDA CYNON TAFF",98247,51.659719,-3.506101,1.0,L
0,"TRING, BUCKINGHAMSHIRE",547288,51.79607799999999,-0.655879,3.0,T
0,"TRING, HEREFORDSHIRE",780000,51.79607799999999,-0.655879,3.0,T
0,"TRING, HERTFORDSHIRE",417920,51.79607799999999,-0.655879,3.0,T
1,"TROWBRIDGE, BATH AND NORTH EAST SOMERSET",147000,51.319664,-2.208853,1.6666666666666667,DLA
1,"TROWBRIDGE, CORNWALL",147000,51.319664,-2.208853,1.6666666666666667,DLA
1,"TROWBRIDGE, WILTSHIRE",215886,51.319664,-2.208853,1.6666666666666667,DLA
3,"TRURO, CORNWALL",269266,50.263195,-5.051041,3.0,WSTA
0,"TUNBRIDGE WELLS, EAST SUSSEX",446577,51.132377,0.263695,3.0,SD
3,"TUNBRIDGE WELLS, KENT",352560,51.132377,0.263695,3.0,SD
0,"TWICKENHAM, GREATER LONDON",508797,51.44458100000001,-0.335246,3.0,WSDL
1,"TYN-Y-GONGL, DENBIGHSHIRE",195000,53.1842288,-3.4224985,1.6666666666666667,MLA
2,"UCKFIELD, EAST SUSSEX",353842,50.966414,0.09591300000000001,4.0,WT
3,"UPMINSTER, ESSEX",340000,51.5556683,0.245744,2.6,WSTLA
0,"UPMINSTER, GREATER LONDON",433916,51.55591399999999,0.248894,2.6,WSTLA
0,"UPMINSTER, THURROCK",510141,51.55591399999999,0.248894,2.6,WSTLA
3,"UTTOXETER, DERBYSHIRE",336500,52.89811599999999,-1.865801,3.0,WTDL
3,"UTTOXETER, STAFFORDSHIRE",200606,52.89811599999999,-1.865801,3.0,WTDL
0,"UXBRIDGE, BUCKINGHAMSHIRE",438502,51.5485,-0.479611,1.6666666666666667,SLA
1,"UXBRIDGE, GREATER LONDON",392060,51.5485,-0.479611,1.6666666666666667,SLA
3,"VERWOOD, DORSET",307275,50.8789783,-1.8654487,3.0,M
1,"WADEBRIDGE, CORNWALL",305364,50.516654,-4.836456,1.6666666666666667,TLA
3,"WAKEFIELD, WEST YORKSHIRE",172682,53.683298,-1.505924,2.5,SDMA
1,"WALLASEY, MERSEYSIDE",136458,53.426521,-3.066215,2.0,DMLA
3,"WALLINGFORD, OXFORDSHIRE",361185,51.5974177,-1.1335613,3.0,WL
3,"WALLINGTON, GREATER LONDON",332500,51.363978,-0.151845,2.5,SDML
1,"WALLSEND, TYNE AND WEAR",124929,54.991512,-1.529375,2.2,SDMLA
3,"WALSALL, STAFFORDSHIRE",191616,52.586214,-1.982919,2.5,SDML
3,"WALSALL, WEST MIDLANDS",160371,52.586214,-1.982919,2.5,SDML
3,"WALTHAM ABBEY, ESSEX",315791,51.685034,0.002723,2.3333333333333335,STL
0,"WALTHAM ABBEY, HERTFORDSHIRE",465444,51.68584389999999,-0.0330964,2.0,STLA
1,"WALTHAM CROSS, GREATER LONDON",273426,51.68584389999999,-0.0330964,2.0,STLA
1,"WALTHAM CROSS, HERTFORDSHIRE",311077,51.68584389999999,-0.0330964,2.0,STLA
1,"WALTON ON THE NAZE, ESSEX",188829,51.848186,1.267736,1.0,A
0,"WALTON-ON-THAMES, SURREY",421554,51.38847,-0.416969,3.0,WSML
2,"WANTAGE, OXFORDSHIRE",315966,51.588868,-1.426453,4.0,WS
2,"WANTAGE, WEST BERKSHIRE",497714,51.588868,-1.426453,4.0,WS
3,"WARE, HERTFORDSHIRE",345401,51.810437,-0.028177,3.0,TD
3,"WAREHAM, DORSET",313059,50.687817,-2.110981,3.0,S
2,"WARLINGHAM, GREATER LONDON",482187,51.3093239,-0.055901,4.0,WS
2,"WARLINGHAM, SURREY",427952,51.3093239,-0.055901,4.0,WS
3,"WARMINSTER, WILTSHIRE",244972,51.204629,-2.181078,3.0,WML
0,"WARRINGTON, CHESHIRE WEST AND CHESTER",394681,53.3900441,-2.5969501,2.2,SDMLA
1,"WARRINGTON, GREATER MANCHESTER",151094,53.3900441,-2.5969501,2.2,SDMLA
1,"WARRINGTON, HALTON",308955,53.3232513,-2.6946861,1.6666666666666667,DLA
1,"WARRINGTON, MERSEYSIDE",269333,53.3900441,-2.5969501,2.2,SDMLA
1,"WARRINGTON, WARRINGTON",187097,53.3900441,-2.5969501,2.2,SDMLA
1,"WARWICK, WARWICKSHIRE",309211,52.28231599999999,-1.584927,2.2,STMLA
1,"WASHINGTON, COUNTY DURHAM",328987,54.89743199999999,-1.517366,2.0,SDLA
1,"WASHINGTON, TYNE AND WEAR",155150,54.89743199999999,-1.517366,2.0,SDLA
3,"WATERLOOVILLE, HAMPSHIRE",269736,50.89031199999999,-1.028751,3.0,WSDML
3,"WATERLOOVILLE, PORTSMOUTH",256392,50.89031199999999,-1.028751,3.0,WSDML
3,"WATERLOOVILLE, SOUTHAMPTON",250000,50.878273,-1.0315033,3.0,WSDL
1,"WATFORD, HERTFORDSHIRE",339735,51.656489,-0.39032,2.2,SDMLA
1,"WEDNESBURY, WEST MIDLANDS",118022,52.552888,-2.02208,2.2,TDMLA
3,"WELLING, GREATER LONDON",320367,51.4622529,0.109744,2.6,STDML
1,"WELLINGBOROUGH, BEDFORD",348710,52.302419,-0.6939639999999999,2.2,STMLA
1,"WELLINGBOROUGH, NORTHAMPTONSHIRE",178171,52.302419,-0.6939639999999999,2.2,STMLA
2,"WELLINGTON, BATH AND NORTH EAST SOMERSET",185000,50.978564,-3.2244989,4.0,WD
2,"WELLINGTON, DEVON",369980,50.978564,-3.2244989,4.0,WD
2,"WELLINGTON, NORTH SOMERSET",188000,50.978564,-3.2244989,4.0,WD
2,"WELLINGTON, SOMERSET",213420,50.978564,-3.2244989,4.0,WD
3,"WELLS, SOMERSET",276094,51.209347,-2.6445979,3.0,WTML
3,"WELSHPOOL, POWYS",188107,52.660348,-3.146407,2.5,STMA
3,"WELSHPOOL, SHROPSHIRE",244263,52.660348,-3.146407,2.5,STMA
3,"WELWYN GARDEN CITY, HERTFORDSHIRE",323781,51.8031689,-0.208661,2.6,WSMLA
0,"WELWYN, HERTFORDSHIRE",535842,51.832802,-0.212348,3.0,WSA
0,"WEMBLEY, GREATER LONDON",369183,51.550501,-0.3048409,2.5,STDL
1,"WEST BROMWICH, STAFFORDSHIRE",90000,52.517664,-1.995159,2.2,SDMLA
1,"WEST BROMWICH, WEST MIDLANDS",139176,52.517664,-1.995159,2.2,SDMLA
0,"WEST BYFLEET, SURREY",380451,51.337352,-0.503315,3.0,WDL
3,"WEST DRAYTON, GREATER LONDON",303619,51.502985,-0.4654099999999999,2.6,WDMLA
0,"WEST MALLING, KENT",387479,51.2944249,0.408784,3.0,DM
2,"WEST MOLESEY, SURREY",387668,51.400766,-0.3562949,3.6666666666666665,WST
0,"WEST WICKHAM, GREATER LONDON",485193,51.375798,-0.014861,3.0,WSTL
1,"WESTBURY, SWINDON",200000,51.590616,-1.7846443,2.2,SDMLA
1,"WESTBURY, WILTSHIRE",216916,51.256659,-2.185772,1.6666666666666667,MLA
3,"WESTCLIFF-ON-SEA, SOUTHEND-ON-SEA",227569,51.53587899999999,0.696966,2.5,WSLA
3,"WESTGATE-ON-SEA, KENT",208445,51.382807,1.334003,3.0,M
3,"WESTON-SUPER-MARE, BATH AND NORTH EAST SOMERSET",179500,51.34740499999999,-2.977255,2.6,WTDLA
3,"WESTON-SUPER-MARE, NORTH SOMERSET",186929,51.34740499999999,-2.977255,2.6,WTDLA
3,"WESTON-SUPER-MARE, SOMERSET",348652,51.34740499999999,-2.977255,2.6,WTDLA
1,"WETHERBY, NORTH YORKSHIRE",365705,53.92705600000001,-1.384816,2.0,MA
1,"WETHERBY, WEST YORKSHIRE",312927,53.92705600000001,-1.384816,2.0,MA
0,"WEYBRIDGE, SURREY",480206,51.3716269,-0.457904,3.0,WSML
1,"WEYMOUTH, DORSET",233284,50.6144279,-2.457621,2.2,SDMLA
1,"WHITBY, NORTH YORKSHIRE",199570,54.486335,-0.613347,1.6666666666666667,SLA
3,"WHITBY, YORK",201250,53.9705582,-1.04969,2.6666666666666665,WSDMLA
0,"WHITCHURCH, CHESHIRE EAST",381108,52.968716,-2.682045,2.3333333333333335,STL
0,"WHITCHURCH, CHESHIRE WEST AND CHESTER",429461,52.968716,-2.682045,2.3333333333333335,STL
1,"WHITCHURCH, SHROPSHIRE",199058,52.968716,-2.682045,2.3333333333333335,STL
1,"WHITCHURCH, WREXHAM",262715,52.967875,-2.708929,2.3333333333333335,STL
1,"WHITEHAVEN, CUMBRIA",146905,54.549699,-3.589233,2.2,TDMLA
3,"WHITLEY BAY, NORTHUMBERLAND",158353,55.0644615,-1.4614378,2.5,STMA
3,"WHITLEY BAY, TYNE AND WEAR",223846,55.046389,-1.4512989,2.5,STMA
1,"WHITSTABLE, KENT",304566,51.361047,1.024256,2.0,SA
2,"WHYTELEAFE, GREATER LONDON",415423,51.3017577,-0.079251,3.5,WSTM
3,"WHYTELEAFE, SURREY",273420,51.3017577,-0.079251,3.5,WSTM
1,"WICKFORD, ESSEX",277266,51.611309,0.52068,2.0,SA
1,"WIDNES, CHESHIRE EAST",202566,53.361024,-2.733637,2.3333333333333335,DMA
1,"WIDNES, CHESHIRE WEST AND CHESTER",130000,53.361024,-2.733637,2.3333333333333335,DMA
1,"WIDNES, HALTON",166409,53.361024,-2.733637,2.3333333333333335,DMA
1,"WIDNES, MERSEYSIDE",221030,53.361024,-2.733637,2.3333333333333335,DMA
1,"WIGAN, GREATER MANCHESTER",145634,53.5450645,-2.6325074,2.2,SDMLA
1,"WIGAN, LANCASHIRE",259038,53.5450645,-2.6325074,2.2,SDMLA
1,"WIGAN, MERSEYSIDE",155055,53.5450645,-2.6325074,2.2,SDMLA
3,"WIGSTON, LEICESTER",154232,52.5863179,-1.1063539,2.6,WSDLA
3,"WIGSTON, LEICESTERSHIRE",166503,52.5863179,-1.1063539,2.6,WSDLA
1,"WIGTON, CUMBRIA",162418,54.825544,-3.161231,1.0,L
1,"WILLENHALL, WEST MIDLANDS",134790,52.585017,-2.057635,2.3333333333333335,STDMLA
3,"WILMSLOW, CHESHIRE EAST",335514,53.328,-2.229409,3.0,WSML
3,"WILMSLOW, CHESHIRE WEST AND CHESTER",182250,53.328,-2.229409,3.0,WSML
0,"WILMSLOW, MERSEYSIDE",735000,53.328,-2.229409,3.0,WSML
2,"WIMBORNE, DORSET",337975,50.8004646,-1.9830004,5.0,W
2,"WIMBORNE, POOLE",358134,50.8004646,-1.9830004,5.0,W
1,"WINCANTON, SOMERSET",218981,51.055688,-2.416007,2.0,ML
0,"WINCHESTER, HAMPSHIRE",424702,51.059771,-1.310142,3.0,WSA
2,"WINDLESHAM, SURREY",515472,51.36456099999999,-0.665847,5.0,W
0,"WINDSOR, BRACKNELL FOREST",597590,51.4153828,-0.7536495,3.0,WSTMA
2,"WINDSOR, BUCKINGHAMSHIRE",644500,51.4817279,-0.613576,3.6666666666666665,WTD
3,"WINDSOR, SLOUGH",330000,51.5085281,-0.6139331,3.0,WSTDL
0,"WINDSOR, SURREY",775000,51.4817279,-0.613576,3.6666666666666665,WTD
2,"WINDSOR, WINDSOR AND MAIDENHEAD",441837,51.4817279,-0.613576,3.6666666666666665,WTD
0,"WINSCOMBE, BATH AND NORTH EAST SOMERSET",380000,51.4149221,-2.5096937,2.5,WTLA
0,"WINSFORD, CHESHIRE EAST",416558,53.19426199999999,-2.51967,2.3333333333333335,DMA
1,"WINSFORD, CHESHIRE WEST AND CHESTER",154605,53.19426199999999,-2.51967,2.3333333333333335,DMA
1,"WINSFORD, HALTON",137000,53.33172099999999,-2.695822,1.6666666666666667,DLA
3,"WIRRAL, CHESHIRE WEST AND CHESTER",231475,53.264958,-2.934265,2.5,SDMA
1,"WIRRAL, MERSEYSIDE",201042,53.3727181,-3.073754,2.0,SDLA
1,"WISBECH, CAMBRIDGESHIRE",163764,52.666317,0.158797,2.0,DMLA
1,"WISBECH, LINCOLNSHIRE",203990,52.65317599999999,0.09714199999999999,1.0,L
1,"WISBECH, NORFOLK",189857,52.666317,0.158797,2.0,DMLA
1,"WITHAM, ESSEX",239459,51.7978049,0.6372179,2.2,TDMLA
1,"WITHERNSEA, EAST RIDING OF YORKSHIRE",111088,53.73125599999999,0.032889,1.0,A
3,"WITNEY, OXFORDSHIRE",322655,51.7859365,-1.4850544,3.0,WSL
2,"WOKING, SURREY",399668,51.316774,-0.5600349,3.5,WSDM
0,"WOKINGHAM, BRACKNELL FOREST",595000,51.41604,-0.75398,3.0,WSTMA
0,"WOKINGHAM, WINDSOR AND MAIDENHEAD",680000,51.410457,-0.833861,2.6,WTMLA
0,"WOKINGHAM, WOKINGHAM",412889,51.410457,-0.833861,2.6,WTMLA
3,"WOLVERHAMPTON, SHROPSHIRE",268253,52.586973,-2.12882,2.6,WSDLA
3,"WOLVERHAMPTON, STAFFORDSHIRE",221944,52.586973,-2.12882,2.6,WSDLA
3,"WOLVERHAMPTON, STOKE-ON-TRENT",319495,53.0099321,-2.1563771,2.3333333333333335,STDMLA
3,"WOLVERHAMPTON, WEST MIDLANDS",155609,52.586973,-2.12882,2.6,WSDLA
2,"WOODBRIDGE, SUFFOLK",303359,52.095481,1.312571,5.0,W
0,"WOODFORD GREEN, ESSEX",452994,51.6092549,0.0405521,3.0,WSTL
0,"WOODFORD GREEN, GREATER LONDON",444846,51.6092549,0.0405521,3.0,WSTL
0,"WORCESTER PARK, GREATER LONDON",412786,51.38029,-0.24468,2.6,WSDLA
0,"WORCESTER PARK, SURREY",488499,51.38029,-0.24468,2.6,WSDLA
3,"WORCESTER, HEREFORDSHIRE",292632,52.173967,-2.234448,2.6666666666666665,WSTDLA
3,"WORCESTER, WORCESTERSHIRE",229748,52.193636,-2.221575,2.6666666666666665,WSTDLA
3,"WORKINGTON, CUMBRIA",146948,54.643569,-3.542752,2.5,TDMA
3,"WORKSOP, NOTTINGHAMSHIRE",142027,53.309302,-1.122745,2.6,STDMA
3,"WORKSOP, SOUTH YORKSHIRE",236862,53.309302,-1.122745,2.6,STDMA
3,"WORTHING, WEST SUSSEX",271755,50.81787,-0.372882,3.0,WSML
1,"WREXHAM, DENBIGHSHIRE",196545,53.04304,-2.992494,2.2,SDMLA
1,"WREXHAM, SHROPSHIRE",159730,52.7063657,-2.7417849,2.2,SDMLA
1,"WREXHAM, WREXHAM",161628,53.04304,-2.992494,2.2,SDMLA
3,"WYLAM, NORTHUMBERLAND",267918,54.97812,-1.827212,3.0,T
3,"WYLAM, TYNE AND WEAR",256923,54.97812,-1.827212,3.0,T
3,"WYMONDHAM, NORFOLK",244400,52.569354,1.115305,3.0,WML
3,"YARM, NORTH YORKSHIRE",333594,54.504523,-1.354759,2.3333333333333335,STA
1,"YARM, REDCAR AND CLEVELAND",98000,54.59713439999999,-1.0775997,2.5,TDMA
1,"YARM, STOCKTON-ON-TEES",239801,54.504523,-1.354759,2.3333333333333335,STA
1,"YARM, YORK",152000,54.5080855,-1.3536336,2.3333333333333335,STA
3,"YATELEY, HAMPSHIRE",353962,51.3426285,-0.8262729,2.3333333333333335,WLA
3,"YEOVIL, DORSET",285935,50.942061,-2.633308,2.3333333333333335,DML
1,"YEOVIL, SOMERSET",203695,50.942061,-2.633308,2.3333333333333335,DML
3,"YORK, NORTH YORKSHIRE",296760,53.95996510000001,-1.0872979,2.6666666666666665,WSDMLA
3,"YORK, YORK",239565,53.95996510000001,-1.0872979,2.6666666666666665,WSDMLA
